TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,z_IMP_REASON_HomeImp,z_IMP_REASON_MISSING,z_IMP_JOB_Mgr,z_IMP_JOB_Office,z_IMP_JOB_Other,z_IMP_JOB_ProfExe,z_IMP_JOB_Sales,z_IMP_JOB_Self,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC
1,8254.0,10500,0,0,0,0,1,0,0,0,0,55267.0,0,65160.0,0,1.0,0,0.0,0,0.0,0,108.2754232,0,8.0,0,22.0,0,47.07928537
0,,10500,0,0,0,0,0,0,0,0,0,47483.0,0,53877.0,0,9.0,0,0.0,0,0.0,0,117.0523947,0,0.0,0,26.0,0,21.44628171
0,,10500,0,0,0,0,1,0,0,0,0,34044.0,0,55784.0,0,10.0,0,0.0,0,0.0,0,245.1308598,0,1.0,0,32.0,0,36.35032943
0,,10500,0,1,0,0,0,0,0,0,0,12630.0,0,32220.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,34.34585989
0,,10500,1,0,0,0,0,1,0,0,0,27180.0,0,86978.0,0,22.0,0,0.0,0,0.0,0,230.7211544,0,0.0,0,10.0,0,25.75301023
0,,10600,0,0,0,0,1,0,0,0,0,47701.0,0,66500.0,0,10.0,0,0.0,0,0.0,0,103.0142897,0,0.0,0,23.0,0,37.3100061
0,,10600,0,0,1,0,0,0,0,0,0,37742.0,0,64334.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,37.54125788
0,,10600,1,0,0,0,0,1,0,0,0,80386.0,0,106526.0,0,1.0,0,0.0,0,0.0,0,64.06673554,0,1.0,0,19.0,0,34.10469706
0,,10600,0,0,0,0,1,0,0,0,0,31216.0,0,44716.0,0,8.0,1,0.0,0,1.0,0,149.1946475,0,6.0,0,29.0,0,37.88226039
0,,10600,1,0,0,0,1,0,0,0,0,82894.0,0,124359.0,0,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,40.32588532
0,,10600,1,0,0,0,1,0,0,0,0,54344.0,0,92742.0,0,19.0,0,0.0,0,0.0,0,171.205079,0,0.0,0,28.0,0,24.55320617
0,,10600,0,0,0,0,1,0,0,0,0,39061.0,0,50225.0,0,15.0,0,0.0,0,0.0,0,77.11428511,0,0.0,0,12.0,0,32.58746565
1,9547.0,10600,0,0,0,0,0,1,0,0,0,61294.0,0,82646.0,0,5.0,0,0.0,0,4.0,0,87.85916929,0,2.0,0,13.0,0,36.39514815
0,,10600,1,0,0,0,1,0,0,0,0,46589.0,0,64559.0,0,8.0,0,0.0,0,0.0,0,85.23087649,0,2.0,0,33.0,0,40.45139254
0,,10600,1,0,0,0,0,1,0,0,0,28264.0,0,86546.0,0,20.0,0,0.0,0,0.0,0,244.140509,0,0.0,0,11.0,0,24.20235008
0,,10600,0,0,0,1,0,0,0,0,0,44696.0,0,57686.0,0,0.0,0,0.0,0,0.0,0,170.3409741,0,0.0,0,20.0,0,37.79255503
0,,10600,0,0,0,0,0,1,0,0,0,61513.0,0,73143.0,0,2.0,0,0.0,0,0.0,0,164.5676555,0,2.0,0,34.0,0,43.20495313
0,,10600,0,0,0,0,0,1,0,0,0,82365.0,0,100272.0,0,3.0,0,1.0,0,0.0,0,122.4835943,0,0.0,0,26.0,0,33.65164695
0,,10600,1,0,0,0,0,0,0,1,0,81151.0,0,200459.0,0,14.0,0,0.0,0,0.0,0,9.53414271,1,1.0,0,7.0,0,21.22321399
0,,10600,1,0,0,0,1,0,0,0,0,62909.0,0,81411.0,0,15.0,0,0.0,0,0.0,0,238.3144708,0,1.0,0,35.0,0,34.68038165
1,10873.0,10600,0,0,0,0,0,1,0,0,0,53200.0,0,71000.0,0,2.0,0,0.0,0,0.0,0,224.2333333,0,5.0,0,39.0,1,34.81826182
1,9072.0,10600,0,0,1,0,0,0,0,0,0,22000.0,0,35200.0,0,13.0,0,0.0,0,0.0,0,90.33333333,0,5.0,0,14.0,1,34.81826182
0,,10600,0,0,1,0,0,0,0,0,0,56814.0,0,66692.0,0,10.0,0,0.0,0,0.0,0,107.3740552,0,1.0,0,18.0,0,32.62568704
0,,10600,0,0,0,0,0,1,0,0,0,136820.0,0,201820.0,0,2.0,0,0.0,0,0.0,0,68.35305606,0,1.0,0,22.0,0,38.0722099
0,,10600,0,0,0,0,1,0,0,0,0,50662.0,0,62491.0,0,0.0,0,0.0,0,0.0,0,197.709267,0,1.0,0,13.0,0,26.25188835
0,,10600,0,0,0,0,1,0,0,0,0,43676.0,0,61576.0,0,6.0,0,0.0,0,0.0,0,84.83912605,0,1.0,0,10.0,0,30.8681375
0,,10600,1,0,0,0,1,0,0,0,0,66590.0,0,77465.0,0,1.0,0,1.0,0,0.0,0,110.7716232,0,0.0,0,6.0,0,39.73578526
0,,10600,1,0,0,1,0,0,0,0,0,46972.0,0,80147.0,0,12.0,0,3.0,0,0.0,0,244.2335301,0,2.0,0,29.0,0,32.6565313
0,,10600,0,0,0,1,0,0,0,0,0,63245.0,0,82041.0,0,3.0,0,1.0,0,3.0,0,184.5725782,0,3.0,0,29.0,0,38.21903431
0,,10600,1,0,0,0,0,1,0,0,0,73844.0,0,107640.0,0,3.0,0,0.0,0,0.0,0,92.97949051,0,0.0,0,34.0,0,37.31928931
0,,10600,0,0,0,0,0,1,0,0,0,120137.0,0,137090.0,0,17.0,1,0.0,0,1.0,0,173.6904615,0,0.0,0,33.0,0,30.95890574
0,,10600,1,0,0,0,0,0,0,1,0,80397.0,0,203341.0,0,14.0,0,0.0,0,0.0,0,11.96373328,1,1.0,0,7.0,0,18.73208974
0,,10600,0,0,1,0,0,0,0,0,0,83217.0,0,101359.0,0,1.0,0,0.0,0,0.0,0,54.74662201,0,2.0,0,24.0,0,40.76038718
0,,10600,1,0,0,0,1,0,0,0,0,27666.0,0,56218.0,0,3.0,0,0.0,0,0.0,0,249.8511899,0,0.0,0,10.0,0,39.52832634
0,,10600,0,0,0,0,1,0,0,0,0,64546.0,0,84576.0,0,0.0,1,0.0,1,0.0,0,173.6252843,1,1.0,0,35.0,0,28.97180377
0,,10600,0,0,1,0,0,0,0,0,0,48018.0,0,68963.0,0,2.0,0,0.0,0,0.0,0,186.7575926,0,1.0,0,16.0,0,30.65574434
0,,10600,0,0,0,1,0,0,0,0,0,56352.0,0,75277.0,0,5.0,0,0.0,0,0.0,0,98.37727819,0,2.0,0,15.0,0,26.24239431
0,,10600,0,0,0,1,0,0,0,0,0,72022.0,0,82238.0,0,5.0,0,1.0,0,2.0,0,181.7689404,0,3.0,0,30.0,0,39.59414827
0,,10600,0,0,1,0,0,0,0,0,0,58701.0,0,67967.0,0,10.0,0,0.0,0,0.0,0,116.5322893,0,1.0,0,19.0,0,31.54021826
0,,10700,1,0,0,0,0,1,0,0,0,85198.0,0,107044.0,0,0.0,0,0.0,0,0.0,0,66.75832547,0,0.0,0,19.0,0,36.84646682
0,,10700,1,0,0,0,1,0,0,0,0,56197.0,0,79272.0,0,18.0,0,0.0,0,0.0,0,218.9816622,0,1.0,0,16.0,0,34.01535961
0,,10700,0,0,0,0,1,0,0,0,0,126751.0,0,184554.0,0,8.0,0,0.0,0,0.0,0,225.8703522,0,0.0,0,19.0,0,34.13705457
0,,10700,0,0,0,0,1,0,0,0,0,48322.0,0,64383.0,0,0.0,0,1.0,0,0.0,0,185.2567347,0,2.0,0,12.0,0,28.03080155
0,,10700,1,0,0,0,0,0,0,1,0,83650.0,0,203720.0,0,11.0,0,0.0,0,0.0,0,13.58869396,1,1.0,0,8.0,0,19.58771055
0,,10700,0,0,0,0,1,0,0,0,0,124330.0,0,176350.0,0,8.0,0,0.0,0,0.0,0,222.6343393,0,1.0,0,19.0,0,33.96477734
0,,10700,1,0,0,0,1,0,0,0,0,55341.0,0,78062.0,0,3.0,0,0.0,0,1.0,0,192.5968546,0,0.0,0,12.0,0,28.82864931
1,7100.0,10700,0,0,0,0,1,0,0,0,0,55043.0,0,68609.0,0,2.0,0,0.0,0,0.0,0,46.27217596,0,1.0,0,17.0,0,25.44884453
0,,10700,0,0,0,1,0,0,0,0,0,73996.0,0,92766.0,0,15.0,0,0.0,0,1.0,0,102.1474286,0,0.0,0,9.0,0,25.3840627
0,,10700,1,0,0,0,1,0,0,0,0,59588.0,0,69166.0,0,6.0,0,0.0,0,0.0,0,133.9065052,0,0.0,0,17.0,0,36.18085758
0,,10700,0,0,0,0,1,0,0,0,0,49573.0,0,68125.0,0,2.0,0,0.0,0,0.0,0,223.2,0,0.0,0,10.0,1,34.81826182
1,10702.0,10700,0,0,0,0,0,1,0,0,0,122000.0,0,148000.0,0,0.7,0,0.0,0,0.0,0,165.3333333,0,7.0,0,29.0,1,34.81826182
1,3484.0,10700,1,0,0,0,1,0,0,0,0,34000.0,0,49756.0,0,0.9,0,1.0,0,0.0,0,230.3,0,8.0,0,8.0,1,34.81826182
0,,10700,0,0,0,0,0,0,1,0,0,67523.0,0,85560.0,0,5.0,0,0.0,0,0.0,0,126.8429349,0,0.0,0,35.0,0,26.00166533
1,10530.0,10700,0,0,0,0,1,0,0,0,0,41144.0,0,59375.0,0,2.0,0,0.0,0,0.0,0,73.6,0,1.0,0,18.0,1,34.81826182
0,,10700,1,0,0,0,1,0,0,0,0,50210.0,0,64838.0,0,9.0,0,0.0,0,0.0,0,95.03916828,0,2.0,0,34.0,0,40.39623344
0,,10700,1,0,0,0,1,0,0,0,0,54091.0,0,67661.0,0,27.0,0,0.0,0,2.0,0,188.5339891,0,0.0,0,24.0,0,38.58937235
0,,10700,1,0,0,1,0,0,0,0,0,147477.0,0,181050.0,0,6.0,0,0.0,0,0.0,0,190.0210849,0,1.0,0,55.0,0,34.69816239
0,,10700,0,0,0,0,0,0,0,1,0,115118.0,0,124198.0,0,6.0,0,1.0,0,0.0,0,174.3418233,0,0.0,0,19.0,0,31.75799058
0,,10700,0,0,0,0,0,0,0,1,0,110789.0,0,126781.0,0,6.0,0,0.0,0,1.0,0,178.6374675,0,0.0,0,19.0,0,31.88893638
0,,10700,0,0,1,0,0,0,0,0,0,51224.0,0,70399.0,0,5.0,1,0.0,1,0.0,0,110.6774417,1,1.0,0,23.0,0,42.93929441
0,,10700,0,0,0,1,0,0,0,0,0,67065.0,0,96171.0,0,9.0,0,0.0,0,0.0,0,205.0076003,0,3.0,0,28.0,0,41.58720119
0,,10700,0,0,0,0,1,0,0,0,0,29569.0,0,47842.0,0,12.0,1,0.0,0,1.0,0,144.8171746,0,7.0,0,28.0,0,36.78458201
0,,10800,1,0,0,0,0,1,0,0,0,199000.0,0,226000.0,0,11.0,0,0.0,0,0.0,0,236.3666667,0,0.0,0,22.0,1,34.81826182
1,10297.0,10800,0,0,0,0,0,1,0,0,0,64305.0,0,107374.0,0,9.0,0,0.0,0,0.0,0,97.86132576,0,0.0,0,36.0,0,36.99638566
0,,10800,0,1,0,1,0,0,0,0,0,98568.0,0,121994.0,0,15.0,0,0.0,0,0.0,0,270.2651653,0,0.0,0,16.0,0,33.65829222
0,,10800,0,0,1,0,0,0,0,0,0,32870.0,0,61572.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,38.49024696
1,8666.0,10800,0,0,0,0,0,0,0,1,0,35602.0,0,73077.0,1,7.0,0,0.0,0,1.0,0,179.89656,0,1.0,0,20.0,0,53.58488301
0,,10800,1,0,0,1,0,0,0,0,0,11950.0,0,46780.0,0,24.0,0,0.0,0,0.0,0,268.9,0,0.0,0,20.0,1,34.81826182
0,,10800,0,0,0,1,0,0,0,0,0,70214.0,0,83882.0,0,4.0,0,1.0,0,2.0,0,172.7993009,0,3.0,0,30.0,0,38.58882359
0,,10800,1,0,0,0,1,0,0,0,0,49254.0,0,80527.0,0,2.0,0,0.0,0,2.0,0,202.5374304,0,0.0,0,13.0,0,29.55158314
0,,10800,1,0,0,0,1,0,0,0,0,44355.0,0,57742.0,0,20.0,0,0.0,0,1.0,0,129.7319921,0,0.0,0,22.0,0,38.04276786
0,,10800,0,0,0,0,1,0,0,0,0,125732.0,0,184667.0,0,7.0,0,0.0,0,0.0,0,212.2234688,0,0.0,0,19.0,0,33.92078997
0,,10800,0,0,1,0,0,0,0,0,0,31149.0,0,67239.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,35.26543738
0,,10800,0,0,0,0,1,0,0,0,0,80203.0,0,98731.0,0,4.0,0,0.0,0,0.0,0,113.4251457,0,2.0,0,31.0,0,41.47407381
0,,10800,0,0,0,0,1,0,0,0,0,64181.0,0,70996.0,0,4.0,0,0.0,0,0.0,0,171.7595791,0,2.0,0,17.0,0,33.22779359
1,5968.0,10800,0,0,0,0,0,1,0,0,0,57892.0,0,78900.0,0,15.0,0,0.0,0,3.0,0,329.1666667,0,1.0,0,14.0,1,34.81826182
0,,10800,0,1,0,0,0,0,0,0,1,65019.0,1,89235.5,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
1,9317.0,10800,1,0,0,0,1,0,0,0,0,75000.0,0,87400.0,0,7.0,0,1.0,0,0.0,0,101.4666667,0,2.0,0,19.0,1,34.81826182
1,11003.0,10800,0,0,0,0,0,1,0,0,0,52600.0,0,66700.0,0,2.0,0,0.0,0,0.0,0,110.5666667,0,5.0,0,26.0,1,34.81826182
0,,10800,0,0,1,0,0,0,0,0,0,75378.0,0,86060.0,0,6.0,0,0.0,0,0.0,0,102.6650708,0,0.0,0,23.0,0,30.09500969
0,,10800,0,0,0,1,0,0,0,0,0,67740.0,0,108135.0,0,11.0,0,0.0,0,0.0,0,163.2738318,0,1.0,0,12.0,0,38.38349838
1,1886.0,10800,1,0,0,0,0,1,0,0,0,194485.0,0,228670.0,0,1.0,0,0.0,0,0.0,0,75.45815036,1,1.0,0,4.0,0,28.37013088
0,,10800,1,0,0,0,1,0,0,0,0,56477.0,0,94980.0,0,17.0,0,0.0,0,0.0,0,179.9173626,0,0.0,0,28.0,0,25.21073966
0,,10800,0,0,0,0,0,1,0,0,0,78898.0,0,86567.0,0,9.0,0,0.0,0,0.0,0,179.8308288,0,0.0,0,12.0,0,40.29195198
0,,10800,0,0,0,0,1,0,0,0,0,59469.0,0,69834.0,0,3.0,0,0.0,0,0.0,0,308.7591757,0,0.0,0,9.0,0,34.09578509
0,,10800,0,0,0,1,0,0,0,0,0,61791.0,0,78361.0,0,5.0,0,0.0,0,0.0,0,94.51806778,0,2.0,0,15.0,0,28.08852465
1,11210.0,10800,0,0,0,0,0,1,0,0,0,24182.0,0,39750.0,0,2.0,0,0.0,0,0.0,0,176.8333333,0,0.0,0,36.0,1,34.81826182
0,,10800,1,0,1,0,0,0,0,0,1,65019.0,0,49495.0,0,5.0,1,0.0,1,0.0,0,141.1652982,1,1.0,0,8.0,0,21.07999894
0,,10800,0,0,1,0,0,0,0,0,0,83441.0,0,92148.0,0,5.0,0,0.0,0,0.0,0,119.145844,0,1.0,0,26.0,0,40.97863532
0,,10800,0,0,0,0,1,0,0,0,0,49953.0,0,75322.0,0,0.0,0,0.0,0,0.0,0,58.89273133,0,8.0,0,21.0,0,23.87594619
0,,10800,1,0,0,0,1,0,0,0,0,67171.0,0,82138.0,0,2.0,0,0.0,0,0.0,0,89.12452631,0,0.0,0,6.0,0,38.8031464
0,,10800,1,0,0,0,1,0,0,0,0,13365.0,0,66979.0,0,9.0,0,2.0,0,1.0,0,346.9796514,0,1.0,0,22.0,0,16.48162968
0,,10800,1,0,0,0,1,0,0,0,0,89139.0,0,122571.0,0,8.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,40.78052715
0,,10800,0,0,0,0,1,0,0,0,0,42191.0,0,57224.0,0,15.0,0,0.0,0,0.0,0,68.81082617,0,0.0,0,11.0,0,30.51822975
0,,10800,0,0,0,0,0,1,0,0,0,61767.0,0,72668.0,0,15.0,0,0.0,0,0.0,0,228.9854532,0,3.0,0,32.0,0,37.91433471
1,11002.0,10900,0,0,0,0,0,1,0,0,0,86754.0,0,110000.0,0,13.0,0,0.0,0,2.0,0,103.4333333,0,0.0,0,19.0,1,34.81826182
0,,10900,0,0,1,0,0,0,0,0,0,57494.0,0,66704.0,0,6.0,1,0.0,1,0.0,0,115.3127491,1,1.0,0,24.0,0,39.51098574
0,,10900,0,1,0,0,0,0,0,0,1,65019.0,0,76207.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,22.3926116
0,,10900,1,0,0,0,1,0,0,0,0,49406.0,0,83074.0,0,1.0,0,0.0,0,1.0,0,191.8151231,0,0.0,0,13.0,0,30.12455569
0,,10900,1,0,0,0,1,0,0,0,0,22513.0,0,52355.0,0,1.0,0,0.0,0,0.0,0,248.5834087,0,0.0,0,10.0,0,39.20462501
1,1307.0,10900,1,0,0,0,1,0,0,0,1,65019.0,0,16365.0,1,7.0,0,0.0,0,0.0,0,59.54870268,0,1.0,0,2.0,0,24.19590363
0,,10900,1,0,0,0,1,0,0,0,1,65019.0,0,66691.0,1,7.0,0,0.0,0,0.0,0,349.7523621,0,0.0,0,7.0,0,34.34334852
0,,10900,0,0,0,0,0,1,0,0,0,17282.0,0,70783.0,0,19.0,0,0.0,0,1.0,0,404.9043933,0,0.0,0,11.0,0,23.61012437
0,,10900,0,0,0,0,1,0,0,0,0,56793.0,0,68825.0,0,3.0,0,0.0,0,0.0,0,225.8890415,0,0.0,0,9.0,0,34.72787519
0,,10900,0,0,0,0,1,0,0,0,0,25061.0,0,35792.0,0,3.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,37.10471224
0,,10900,1,0,0,0,1,0,0,0,0,51990.0,0,76918.0,0,0.0,0,0.0,0,1.0,0,180.8181023,0,0.0,0,12.0,0,29.55540653
0,,10900,0,0,0,0,1,0,0,0,0,59029.0,0,76120.0,0,2.0,0,0.0,0,0.0,0,231.7341444,0,0.0,0,10.0,0,36.02568383
0,,10900,0,0,0,0,0,0,0,1,0,116030.0,0,125179.0,0,6.0,0,0.0,0,0.0,0,177.0858449,0,0.0,0,19.0,0,33.84909254
0,,10900,0,0,0,0,1,0,0,0,0,45028.0,0,61014.0,0,10.0,0,0.0,0,0.0,0,72.49466093,0,0.0,0,23.0,0,35.66764597
1,9358.0,10900,0,0,0,0,1,0,0,0,0,49352.0,0,56529.0,0,7.0,0,0.0,0,1.0,0,78.83361763,0,2.0,0,23.0,0,36.17495524
0,,11000,0,0,0,0,1,0,0,0,0,14046.0,0,34777.0,0,5.0,0,0.0,0,0.0,0,256.634152,0,0.0,0,11.0,0,22.44794332
0,,11000,0,0,0,0,1,0,0,0,0,88252.0,0,112567.0,0,11.0,0,0.0,0,0.0,0,224.7155765,0,2.0,0,15.0,0,39.52685236
0,,11000,0,0,0,0,1,0,0,0,0,52602.0,0,61496.0,0,13.0,0,0.0,0,0.0,0,107.3400662,0,0.0,0,22.0,0,37.69910859
1,7868.0,11000,0,0,1,0,0,0,0,0,0,60513.0,0,110485.0,0,3.0,0,1.0,0,1.0,0,126.7719289,0,1.0,0,17.0,0,40.03139332
0,,11000,0,0,0,0,0,1,0,0,0,76958.0,0,88607.0,0,9.0,0,0.0,0,0.0,0,175.4118267,0,0.0,0,12.0,0,39.21677518
0,,11000,1,0,0,0,0,1,0,0,0,21738.0,0,86586.0,0,20.0,0,0.0,0,0.0,0,241.0607911,0,0.0,0,10.0,0,25.21859995
0,,11000,1,0,0,0,0,1,0,0,0,77929.0,0,102942.0,0,8.0,0,0.0,0,0.0,0,173.8298837,0,0.0,0,34.0,0,33.89777255
0,,11000,0,0,0,0,1,0,0,0,0,89275.0,0,108653.0,0,15.0,0,0.0,0,0.0,0,206.9034809,0,2.0,0,15.0,0,37.74304708
0,,11000,0,0,0,0,0,1,0,0,0,57554.0,0,68222.0,0,14.0,0,0.0,0,0.0,0,215.4317939,0,3.0,0,32.0,0,36.5693479
0,,11000,1,0,0,0,0,1,0,0,0,21780.0,0,85505.0,0,19.0,0,0.0,0,0.0,0,240.682581,0,0.0,0,10.0,0,24.40433511
0,,11000,0,0,0,0,0,1,0,0,0,63314.0,0,69285.0,0,15.0,0,0.0,0,0.0,0,244.0177745,0,3.0,0,32.0,0,36.54257022
0,,11000,0,0,0,0,1,0,0,0,0,48538.0,0,63805.0,0,9.0,0,0.0,0,0.0,0,88.60602346,0,0.0,0,22.0,0,38.0261511
0,,11000,0,0,0,0,1,0,0,0,0,50716.0,0,61492.0,0,3.0,0,0.0,0,1.0,0,90.23032976,0,0.0,0,20.0,0,38.25586202
1,1657.0,11000,1,0,0,0,0,1,0,0,0,77517.0,0,86214.0,0,2.0,0,2.0,0,0.0,0,352.3791379,0,0.0,0,28.0,0,28.03021421
0,,11000,0,0,0,0,1,0,0,0,0,56795.0,0,70014.0,0,3.0,0,0.0,0,1.0,0,319.7957713,0,0.0,0,10.0,0,33.59617086
1,8277.0,11000,0,0,0,0,1,0,0,0,0,45000.0,0,63775.0,0,14.0,0,0.0,0,0.0,0,173.1666667,0,0.0,0,18.0,1,34.81826182
1,11844.0,11000,0,0,0,0,1,0,0,0,0,49000.0,0,66922.0,0,11.0,0,0.0,0,2.0,0,91.0,0,3.0,0,32.0,1,34.81826182
0,,11000,0,0,0,0,0,1,0,0,0,108095.0,0,137000.0,0,3.0,0,0.0,0,0.0,0,277.0,0,1.0,0,46.0,1,34.81826182
0,,11000,0,0,0,1,0,0,0,0,0,15129.0,0,29375.0,0,6.0,0,0.0,0,1.0,0,102.4333333,0,0.0,0,17.0,1,34.81826182
0,,11000,1,0,0,0,0,1,0,0,0,74596.0,0,98000.0,0,6.0,0,0.0,0,0.0,0,108.5333333,0,1.0,0,27.0,1,34.81826182
0,,11000,1,0,1,0,0,0,0,0,0,85149.0,0,106820.0,0,10.0,0,0.0,0,0.0,0,240.4333333,0,0.0,0,25.0,1,34.81826182
0,,11000,0,0,0,0,0,0,0,0,0,102000.0,0,120000.0,0,3.0,0,0.0,0,0.0,0,125.8,0,1.0,0,26.0,1,34.81826182
0,,11000,1,0,0,1,0,0,0,0,0,63847.0,0,86500.0,0,26.0,0,0.0,0,0.0,0,170.4333333,0,2.0,0,14.0,1,34.81826182
1,11889.0,11000,0,0,0,0,0,0,0,1,0,54100.0,0,70438.0,0,2.0,0,3.0,0,1.0,0,115.6,0,1.0,0,25.0,1,34.81826182
1,12016.0,11000,0,0,0,0,1,0,0,0,0,66400.0,0,81500.0,0,9.5,0,0.0,0,0.0,0,215.0666667,0,0.0,0,65.0,1,34.81826182
1,10226.0,11000,1,0,0,0,0,1,0,0,0,63975.0,0,235000.0,0,4.0,0,5.0,0,0.0,0,123.7666667,0,1.0,0,17.0,1,34.81826182
1,9426.0,11000,0,0,1,0,0,0,0,0,0,53700.0,0,68000.0,0,6.0,0,0.0,0,0.0,0,101.5,0,0.0,0,13.0,1,34.81826182
1,12017.0,11000,0,0,0,1,0,0,0,0,0,62227.0,0,81250.0,0,9.0,0,0.0,0,5.0,0,123.7666667,0,3.0,0,34.0,1,34.81826182
1,9347.0,11000,1,0,0,0,1,0,0,0,0,41000.0,0,63450.0,0,2.9,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
1,11378.0,11000,0,0,0,0,1,0,0,0,0,122751.0,0,140000.0,0,5.0,0,0.0,0,0.0,0,116.7,0,2.0,0,30.0,1,34.81826182
1,7071.0,11000,1,0,0,1,0,0,0,0,0,85474.0,0,118125.0,0,2.5,0,2.0,0,0.0,0,132.9333333,0,1.0,0,9.0,1,34.81826182
0,,11000,1,0,0,0,0,1,0,0,0,131949.0,0,165096.0,0,5.0,0,0.0,0,0.0,0,440.4212537,0,0.0,0,42.0,0,26.90476645
0,,11000,0,0,0,0,0,1,0,0,0,116361.0,0,143318.0,0,15.0,1,0.0,0,1.0,0,181.0707933,0,1.0,0,32.0,0,30.03284549
0,,11000,0,0,0,0,1,0,0,0,0,54641.0,0,65705.0,0,5.0,0,0.0,0,0.0,0,323.1929276,0,0.0,0,10.0,0,33.29962839
0,,11000,1,0,1,0,0,0,0,0,0,85758.0,0,108661.0,0,11.0,0,0.0,0,0.0,0,255.2874154,0,0.0,0,24.0,0,29.43486714
0,,11000,1,0,0,0,1,0,0,0,0,60123.0,0,74887.0,0,3.0,0,0.0,0,1.0,0,242.2497612,0,2.0,0,16.0,0,37.68016976
0,,11000,0,0,0,0,1,0,0,0,0,43614.0,0,60831.0,0,3.0,0,0.0,0,2.0,0,84.44474615,0,0.0,0,20.0,0,36.67364815
0,,11000,0,0,0,0,1,0,0,0,0,83639.0,0,98081.0,0,10.0,0,0.0,0,0.0,0,155.3712203,0,4.0,0,22.0,0,42.53968571
0,,11000,0,0,0,0,1,0,0,0,0,50178.0,0,64427.0,0,5.0,0,0.0,0,0.0,0,67.63628905,0,1.0,0,11.0,0,28.68992836
0,,11000,1,0,0,0,0,1,0,0,0,77723.0,0,107245.0,0,5.0,0,0.0,0,0.0,0,115.5585296,0,0.0,0,26.0,0,26.91192966
0,,11000,0,0,1,0,0,0,0,0,0,46093.0,0,60563.0,0,4.0,0,0.0,0,0.0,0,190.4821643,0,1.0,0,21.0,0,29.57814813
1,5832.0,11000,1,0,1,0,0,0,0,0,0,85008.0,0,73223.0,0,7.0,0,0.0,0,2.0,0,197.1200454,0,0.0,0,23.0,0,41.44105202
0,,11000,0,0,0,0,0,0,0,0,0,106762.0,0,123138.0,0,2.0,0,0.0,0,0.0,0,131.0119157,0,0.0,0,25.0,0,32.80374334
0,,11000,0,0,0,0,1,0,0,0,0,92521.0,0,110704.0,0,13.0,0,0.0,0,0.0,0,208.8984853,0,2.0,0,16.0,0,39.25043329
1,11705.0,11000,1,0,0,0,1,0,0,0,0,49000.0,0,68000.0,0,2.0,0,2.0,0,3.0,0,9.1,0,3.0,0,15.0,1,34.81826182
0,,11000,1,0,0,0,1,0,0,0,1,65019.0,0,56851.0,0,10.0,0,0.0,0,0.0,0,308.4356492,0,2.0,0,13.0,0,31.07561658
0,,11000,0,0,0,0,0,1,0,0,0,48893.0,0,113223.0,0,7.0,0,0.0,0,1.0,0,237.0980813,0,0.0,0,9.0,0,22.00337641
0,,11100,1,0,1,0,0,0,0,0,0,47689.0,0,52910.0,0,21.0,0,1.0,0,1.0,0,224.4807501,0,1.0,0,18.0,0,34.94707658
0,,11100,0,0,1,0,0,0,0,0,0,59232.0,0,71157.0,0,5.0,1,0.0,1,0.0,0,108.2171605,1,1.0,0,24.0,0,40.09183182
0,,11100,1,0,1,0,0,0,0,0,1,65019.0,0,50262.0,0,5.0,1,0.0,1,0.0,0,175.7568875,1,1.0,0,8.0,0,22.95686376
1,2316.0,11100,1,0,0,0,1,0,0,0,0,52028.0,0,77316.0,1,7.0,0,0.0,0,2.0,0,194.4848973,0,1.0,0,12.0,0,30.79767437
0,,11100,0,0,0,0,0,1,0,0,0,79226.0,0,88112.0,0,10.0,0,0.0,0,1.0,0,179.6482736,0,1.0,0,12.0,0,40.67090473
0,,11100,0,0,1,0,0,0,0,0,0,72402.0,0,86584.0,0,8.0,0,0.0,0,0.0,0,102.9720787,0,0.0,0,22.0,0,29.6557132
0,,11100,0,0,0,0,0,1,0,0,0,17430.0,0,68499.0,0,20.0,0,0.0,0,2.0,0,403.9654009,0,1.0,0,12.0,0,21.75864261
1,2187.0,11100,1,0,0,0,1,0,0,0,1,65019.0,0,26400.0,0,8.0,0,0.0,0,0.0,1,173.4666667,0,2.0,0,0.0,1,34.81826182
